_id,id,account_id,apply_assignment_group_weights,blueprint,calendar.ics,course_code,course_color,created_at,default_view,end_at,enrollment_term_id,friendly_name,grade_passback_setting,grading_standard_id,hide_final_grades,homeroom_course,inserted_at,integration_id,is_public,is_public_to_auth_users,license,name,public_syllabus,public_syllabus_to_auth,restrict_enrollments_to_course_dates,root_account_id,sis_course_id,sis_import_id,start_at,storage_quota_mb,template,time_zone,uuid,workflow_state,extracted_at,total_students,locale
655e0628759d22a0d1c6659c,50626,24964,false,false,https://utpl.instructure.com/feeds/calendars/course_bjQOSM069UgKT5II1jT8xbuhwPmAN2dNRpQ8UZbm.ics,CARRERA DE EDUCACION QUIMICA Y BIOLO ECTS,,2022-10-14T21:03:03Z,feed,,314,,,,true,false,2023-11-22 08:46:15,,false,false,private,CARRERA DE EDUCACION QUIMICA Y BIOLO ECTS,false,false,false,1,CAR_EDY_QUI_BIO_202264,,,500,false,America/Lima,bjQOSM069UgKT5II1jT8xbuhwPmAN2dNRpQ8UZbm,available,2024-05-15 20:01:08,350,
65eb2e30ef4c63e2805b8063,62436,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_rgisJFB6HFpMQNnIjj7HwAaRgKyW4AOO6jqhsp1r.ics,Introducción a la MaD_AA_24 [1],,2024-02-16T21:40:50Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [1],false,false,false,1,202462_CR_IMAD_UTPL_1,43415,,600,false,America/Lima,rgisJFB6HFpMQNnIjj7HwAaRgKyW4AOO6jqhsp1r,available,2024-05-15 20:01:08,83,
65eb2e30ef4c63e2805b8064,62437,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_k62fhwvDGlswlG2mRTmIc7ZhhHMRutEs7wdZACng.ics,Introducción a la MaD_AA_24 [2],,2024-02-16T21:40:50Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [2],false,false,false,1,202462_CR_IMAD_UTPL_2,43415,,600,false,America/Lima,k62fhwvDGlswlG2mRTmIc7ZhhHMRutEs7wdZACng,available,2024-05-15 20:01:08,84,
65eb2e30ef4c63e2805b8065,62438,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_Yupvap2H0KzYimQc3sgv79AHf6S3KocgYXDdaVJy.ics,Introducción a la MaD_AA_24 [3],,2024-02-16T21:40:50Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [3],false,false,false,1,202462_CR_IMAD_UTPL_3,43415,,600,false,America/Lima,Yupvap2H0KzYimQc3sgv79AHf6S3KocgYXDdaVJy,available,2024-05-15 20:01:08,77,
65eb2e30ef4c63e2805b8066,62439,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_T2cZuQaoaoWdJDuFFM8YpYMqIvbXqe33SD2Db9ib.ics,Introducción a la MaD_AA_24 [4],,2024-02-16T21:40:50Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [4],false,false,false,1,202462_CR_IMAD_UTPL_4,43415,,600,false,America/Lima,T2cZuQaoaoWdJDuFFM8YpYMqIvbXqe33SD2Db9ib,available,2024-05-15 20:01:08,77,
65eb2e30ef4c63e2805b8067,62440,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_eCr8BhjmGPUpXcJLfYBJso1Vnx3ejU4csDRLIAwh.ics,Introducción a la MaD_AA_24 [5],,2024-02-16T21:40:50Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [5],false,false,false,1,202462_CR_IMAD_UTPL_5,43415,,600,false,America/Lima,eCr8BhjmGPUpXcJLfYBJso1Vnx3ejU4csDRLIAwh,available,2024-05-15 20:01:08,121,
65eb2e30ef4c63e2805b8068,62441,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_c2qVmaalc2t6pDCBpSeXMCXsTEb3yOldBn94gqbe.ics,Introducción a la MaD_AA_24 [6],,2024-02-16T21:40:51Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [6],false,false,false,1,202462_CR_IMAD_UTPL_6,43415,,600,false,America/Lima,c2qVmaalc2t6pDCBpSeXMCXsTEb3yOldBn94gqbe,available,2024-05-15 20:01:08,1150,
65eb2e30ef4c63e2805b8069,62442,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_IaRHvj3jLsOwb3dE1Fo1ceHlHK8htVQWdLiGqoWj.ics,Introducción a la MaD_AA_24 [7],,2024-02-16T21:40:51Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [7],false,false,false,1,202462_CR_IMAD_UTPL_7,43415,,600,false,America/Lima,IaRHvj3jLsOwb3dE1Fo1ceHlHK8htVQWdLiGqoWj,available,2024-05-15 20:01:08,108,
65eb2e30ef4c63e2805b806a,62443,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_vlfAj54MwLzV92zArPeym9WiCfPcB1u0chXtgRgo.ics,Introducción a la MaD_AA_24 [8],,2024-02-16T21:40:51Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [8],false,false,false,1,202462_CR_IMAD_UTPL_8,43415,,600,false,America/Lima,vlfAj54MwLzV92zArPeym9WiCfPcB1u0chXtgRgo,available,2024-05-15 20:01:08,104,
65eb2e30ef4c63e2805b806b,62444,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_woy0V1JHr65sESd5NDVkXbEwVOY1YApD8Qro4a72.ics,Introducción a la MaD_AA_24 [9],,2024-02-16T21:40:51Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [9],false,false,false,1,202462_CR_IMAD_UTPL_9,43415,,600,false,America/Lima,woy0V1JHr65sESd5NDVkXbEwVOY1YApD8Qro4a72,available,2024-05-15 20:01:08,103,
65eb2e30ef4c63e2805b806c,62445,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_sFsboJ49GBUsMdp8wBEutczRDMj1tx5DLRdvRZcc.ics,Introducción a la MaD_AA_24 [10],,2024-02-16T21:40:51Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [10],false,false,false,1,202462_CR_IMAD_UTPL_10,43415,,600,false,America/Lima,sFsboJ49GBUsMdp8wBEutczRDMj1tx5DLRdvRZcc,available,2024-05-15 20:01:08,103,
65eb2e30ef4c63e2805b806d,62446,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_IfwOqYR7PejXDZ5Xnvh4BZ23TubCjZ6o5iJFXKGi.ics,Introducción a la MaD_AA_24 [11],,2024-02-16T21:40:51Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [11],false,false,false,1,202462_CR_IMAD_UTPL_11,43415,,600,false,America/Lima,IfwOqYR7PejXDZ5Xnvh4BZ23TubCjZ6o5iJFXKGi,available,2024-05-15 20:01:08,103,
65eb2e30ef4c63e2805b806e,62447,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_6r5886ZRFuJGmD0ZeqQfZ4JF87Nva6I7fFxot3rE.ics,Introducción a la MaD_AA_24 [12],,2024-02-16T21:40:51Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [12],false,false,false,1,202462_CR_IMAD_UTPL_12,43415,,600,false,America/Lima,6r5886ZRFuJGmD0ZeqQfZ4JF87Nva6I7fFxot3rE,available,2024-05-15 20:01:08,103,
65eb2e30ef4c63e2805b806f,62448,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_edKvzqw44VUBMU18OdPPNiC2vBEb6b6QNTWutB6p.ics,Introducción a la MaD_AA_24 [13],,2024-02-16T21:40:51Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [13],false,false,false,1,202462_CR_IMAD_UTPL_13,43415,,600,false,America/Lima,edKvzqw44VUBMU18OdPPNiC2vBEb6b6QNTWutB6p,available,2024-05-15 20:01:08,103,
65eb2e30ef4c63e2805b8070,62449,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_DnnGlu0xwgNDJVgO425MRqJDH3aEh0TMCKVxjh3X.ics,Introducción a la MaD_AA_24 [14],,2024-02-16T21:40:52Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [14],false,false,false,1,202462_CR_IMAD_UTPL_14,43415,,600,false,America/Lima,DnnGlu0xwgNDJVgO425MRqJDH3aEh0TMCKVxjh3X,available,2024-05-15 20:01:08,105,
65eb2e30ef4c63e2805b8071,62450,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_o3BqtXwRmlqWLzSeVFGQ8aZ1YwhlhU5itRSP5kw5.ics,Introducción a la MaD_AA_24 [15],,2024-02-16T21:40:52Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [15],false,false,false,1,202462_CR_IMAD_UTPL_15,43415,,600,false,America/Lima,o3BqtXwRmlqWLzSeVFGQ8aZ1YwhlhU5itRSP5kw5,available,2024-05-15 20:01:08,104,
65eb2e30ef4c63e2805b8072,62451,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_X5FrMZ1YDCHS4YF4Csg0wV4GoEwXT9HLSETLoR8G.ics,Introducción a la MaD_AA_24 [16],,2024-02-16T21:40:52Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [16],false,false,false,1,202462_CR_IMAD_UTPL_16,43415,,600,false,America/Lima,X5FrMZ1YDCHS4YF4Csg0wV4GoEwXT9HLSETLoR8G,available,2024-05-15 20:01:08,106,
65eb2e30ef4c63e2805b8073,62452,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_tnYrSEoXEeScMjlrgQxreZ43CrilBZCfONgASh1b.ics,Introducción a la MaD_AA_24 [17],,2024-02-16T21:40:52Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [17],false,false,false,1,202462_CR_IMAD_UTPL_17,43415,,600,false,America/Lima,tnYrSEoXEeScMjlrgQxreZ43CrilBZCfONgASh1b,available,2024-05-15 20:01:08,183,
65eb2e30ef4c63e2805b8074,62453,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_pmVMq0T9skSjops7CW2XsUzBCy8NCvmKy7rmgpRg.ics,Introducción a la MaD_AA_24 [18],,2024-02-16T21:40:52Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [18],false,false,false,1,202462_CR_IMAD_UTPL_18,43415,,600,false,America/Lima,pmVMq0T9skSjops7CW2XsUzBCy8NCvmKy7rmgpRg,available,2024-05-15 20:01:08,16,
65eb2e30ef4c63e2805b8075,62454,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_c29tcgNOpYkOvj79uwCtOTmiG1jgIX5awYHtgxRi.ics,Introducción a la MaD_AA_24 [19],,2024-02-16T21:40:52Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [19],false,false,false,1,202462_CR_IMAD_UTPL_19,43415,,600,false,America/Lima,c29tcgNOpYkOvj79uwCtOTmiG1jgIX5awYHtgxRi,available,2024-05-15 20:01:08,75,
65eb2e30ef4c63e2805b8076,62455,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_Pk6FfvlzPfyF8JztWrS2G2R4KLJBXaK5iezAfLHg.ics,Introducción a la MaD_AA_24 [20],,2024-02-16T21:40:52Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [20],false,false,false,1,202462_CR_IMAD_UTPL_20,43415,,600,false,America/Lima,Pk6FfvlzPfyF8JztWrS2G2R4KLJBXaK5iezAfLHg,available,2024-05-15 20:01:08,74,
65eb2e30ef4c63e2805b8077,62456,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_5BbIftOM0zp15fRjogXBbKbxu0J2623IKit1Any6.ics,Introducción a la MaD_AA_24 [21],,2024-02-16T21:40:52Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [21],false,false,false,1,202462_CR_IMAD_UTPL_21,43415,,600,false,America/Lima,5BbIftOM0zp15fRjogXBbKbxu0J2623IKit1Any6,available,2024-05-15 20:01:08,108,
65eb2e30ef4c63e2805b8078,62457,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_Or5XOCOMtJwhDrMgeDpolqRNDqdJG55J4PtkvH3b.ics,Introducción a la MaD_AA_24 [22],,2024-02-16T21:40:52Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [22],false,false,false,1,202462_CR_IMAD_UTPL_22,43415,,600,false,America/Lima,Or5XOCOMtJwhDrMgeDpolqRNDqdJG55J4PtkvH3b,available,2024-05-15 20:01:08,107,
65eb2e30ef4c63e2805b8079,62458,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_9iqCeVFOJjwnzMnVVxwVm3RI34rViOb4G0YkWL3y.ics,Introducción a la MaD_AA_24 [23],,2024-02-16T21:40:53Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [23],false,false,false,1,202462_CR_IMAD_UTPL_23,43415,,600,false,America/Lima,9iqCeVFOJjwnzMnVVxwVm3RI34rViOb4G0YkWL3y,available,2024-05-15 20:01:08,111,
65eb2e30ef4c63e2805b807a,62459,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_CitRgQbvvacrWR2cS7tBcAX48jIMa0rvtp3xyFgM.ics,Introducción a la MaD_AA_24 [24],,2024-02-16T21:40:53Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [24],false,false,false,1,202462_CR_IMAD_UTPL_24,43415,,600,false,America/Lima,CitRgQbvvacrWR2cS7tBcAX48jIMa0rvtp3xyFgM,available,2024-05-15 20:01:08,110,
65eb2e30ef4c63e2805b807b,62460,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_RZPXMTRVhlCL5KaoHLbVmq0lrwZnpiERzBGlEgNo.ics,Introducción a la MaD_AA_24 [25],,2024-02-16T21:40:53Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [25],false,false,false,1,202462_CR_IMAD_UTPL_25,43415,,600,false,America/Lima,RZPXMTRVhlCL5KaoHLbVmq0lrwZnpiERzBGlEgNo,available,2024-05-15 20:01:08,110,
65eb2e30ef4c63e2805b807c,62461,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_zQnvVsUd0bSapfRrLd9pNPalDG7vPHuDP49UKwUA.ics,Introducción a la MaD_AA_24 [26],,2024-02-16T21:40:53Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [26],false,false,false,1,202462_CR_IMAD_UTPL_26,43415,,600,false,America/Lima,zQnvVsUd0bSapfRrLd9pNPalDG7vPHuDP49UKwUA,available,2024-05-15 20:01:08,110,
65eb2e30ef4c63e2805b807d,62462,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_KufIVIyw8G6ChTdy3pWm0LB3E5lhczgMqG3BRJIw.ics,Introducción a la MaD_AA_24 [27],,2024-02-16T21:40:53Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [27],false,false,false,1,202462_CR_IMAD_UTPL_27,43415,,600,false,America/Lima,KufIVIyw8G6ChTdy3pWm0LB3E5lhczgMqG3BRJIw,available,2024-05-15 20:01:08,119,
65eb2e30ef4c63e2805b807e,62463,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_4MfgUMSRJHjU0R5DbftXfkH1mEhLzhKyiOiAVNl5.ics,Introducción a la MaD_AA_24 [28],,2024-02-16T21:40:53Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [28],false,false,false,1,202462_CR_IMAD_UTPL_28,43415,,600,false,America/Lima,4MfgUMSRJHjU0R5DbftXfkH1mEhLzhKyiOiAVNl5,available,2024-05-15 20:01:08,119,
65eb2e30ef4c63e2805b807f,62464,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_tBE4U1KIZ87Jy86nk3ngaytVyv7axq5gQACsSTvt.ics,Introducción a la MaD_AA_24 [29],,2024-02-16T21:40:53Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [29],false,false,false,1,202462_CR_IMAD_UTPL_29,43415,,600,false,America/Lima,tBE4U1KIZ87Jy86nk3ngaytVyv7axq5gQACsSTvt,available,2024-05-15 20:01:08,179,
65eb2e30ef4c63e2805b8080,62465,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_lLoAYXOJLOhPRlM9moX5gITpqmojO1IELztWbUeF.ics,Introducción a la MaD_AA_24 [30],,2024-02-16T21:40:53Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [30],false,false,false,1,202462_CR_IMAD_UTPL_30,43415,,600,false,America/Lima,lLoAYXOJLOhPRlM9moX5gITpqmojO1IELztWbUeF,available,2024-05-15 20:01:08,248,
65eb2e30ef4c63e2805b8081,62466,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_Wruh6Z5GimBpH2eoJG7wVu8BLST3zQbVgNGGfD14.ics,Introducción a la MaD_AA_24 [31],,2024-02-16T21:40:53Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [31],false,false,false,1,202462_CR_IMAD_UTPL_31,43415,,600,false,America/Lima,Wruh6Z5GimBpH2eoJG7wVu8BLST3zQbVgNGGfD14,available,2024-05-15 20:01:08,246,
65eb2e30ef4c63e2805b8082,62467,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_iV7hibMqalM5EdjhTKEpj1ucStJKQa7O8tMczIU5.ics,Introducción a la MaD_AA_24 [32],,2024-02-16T21:40:54Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [32],false,false,false,1,202462_CR_IMAD_UTPL_32,43415,,600,false,America/Lima,iV7hibMqalM5EdjhTKEpj1ucStJKQa7O8tMczIU5,available,2024-05-15 20:01:08,246,
65eb2e30ef4c63e2805b8083,62468,31784,true,false,https://utpl.instructure.com/feeds/calendars/course_k6lZXVQkcioVesmYJZntmLlEkiwiSwk3FVS1lW5X.ics,Introducción a la MaD_AA_24 [33],,2024-02-16T21:40:54Z,wiki,,314,,,,true,false,2024-03-08 10:26:49,,false,false,private,Introducción a la MaD_AA_24 [33],false,false,false,1,202462_CR_IMAD_UTPL_33,43415,,600,false,America/Lima,k6lZXVQkcioVesmYJZntmLlEkiwiSwk3FVS1lW5X,available,2024-05-15 20:01:08,246,
65f229d8ef4c63e280eb5824,62504,33547,true,false,https://utpl.instructure.com/feeds/calendars/course_GLERnCsPjnc9XaK4cyXsoTQnoMDwz8WT153p0qxc.ics,REPRESENT AVAN CONOCI Y RAZON,,2024-03-11T17:19:26Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,REPRESENT AVAN CONOCI Y RAZON,false,false,false,1,202462_R2_COMP_4014_2,47186,,500,false,America/Lima,GLERnCsPjnc9XaK4cyXsoTQnoMDwz8WT153p0qxc,available,2024-05-15 20:01:08,16,
65f229d8ef4c63e280eb5825,62505,33547,true,false,https://utpl.instructure.com/feeds/calendars/course_8cK5xNzFhcYfVbbLaI64vSBMvIDKH1ThHywp7ZQ4.ics,REPRESENT AVAN CONOCI Y RAZON,,2024-03-11T17:19:26Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,REPRESENT AVAN CONOCI Y RAZON,false,false,false,1,202462_R2_COMP_4014_1,47186,,500,false,America/Lima,8cK5xNzFhcYfVbbLaI64vSBMvIDKH1ThHywp7ZQ4,available,2024-05-15 20:01:08,20,
65f229d8ef4c63e280eb5826,62506,33469,true,false,https://utpl.instructure.com/feeds/calendars/course_eLBhm4greHBWqlP5MRAPpFTFjesY1AejCJ9hAU7N.ics,REPRODUCCION ANALOGICA Y DIGIT,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,REPRODUCCION ANALOGICA Y DIGIT,false,false,false,1,202462_R2_ARTE_2071_2,47186,,500,false,America/Lima,eLBhm4greHBWqlP5MRAPpFTFjesY1AejCJ9hAU7N,available,2024-05-15 20:01:08,15,
65f229d8ef4c63e280eb5827,62507,33469,true,false,https://utpl.instructure.com/feeds/calendars/course_8wECkvcVQxOq2AVcN8SsyJInjGAEWcJylBcozlLC.ics,REPRODUCCION ANALOGICA Y DIGIT,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,REPRODUCCION ANALOGICA Y DIGIT,false,false,false,1,202462_R2_ARTE_2071_1,47186,,500,false,America/Lima,8wECkvcVQxOq2AVcN8SsyJInjGAEWcJylBcozlLC,available,2024-05-15 20:01:08,15,
65f229d8ef4c63e280eb5828,62508,32981,true,false,https://utpl.instructure.com/feeds/calendars/course_6b0G9Dhl3oDBqcmezAR3vSxylgGBoNV9iAW0Drjd.ics,SISTEMAS DE COSTOS,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,SISTEMAS DE COSTOS,false,false,false,1,202462_R2_CONT_2035_1,47186,,500,false,America/Lima,6b0G9Dhl3oDBqcmezAR3vSxylgGBoNV9iAW0Drjd,available,2024-05-15 20:01:08,42,
65f229d8ef4c63e280eb5829,62509,33281,true,false,https://utpl.instructure.com/feeds/calendars/course_xIYdrQ9MZ13cAqexTUBIyGCcrKSvKHc0JFOnyoup.ics,QUIMICA BASICA,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,QUIMICA BASICA,false,false,false,1,202462_R2_QUIM_1040_3,47186,,500,false,America/Lima,xIYdrQ9MZ13cAqexTUBIyGCcrKSvKHc0JFOnyoup,available,2024-05-15 20:01:08,18,
65f229d8ef4c63e280eb582a,62510,33664,true,false,https://utpl.instructure.com/feeds/calendars/course_SGqWQxECgCGKKf08QE5ckJGdlzjXcbBtJKvLYnG6.ics,CRECIMIENTO Y DESARROLLO,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,CRECIMIENTO Y DESARROLLO,false,false,false,1,202462_RE_MEDI_1116_1,47186,,500,false,America/Lima,SGqWQxECgCGKKf08QE5ckJGdlzjXcbBtJKvLYnG6,available,2024-05-15 20:01:08,9,
65f229d8ef4c63e280eb582b,62511,33281,true,false,https://utpl.instructure.com/feeds/calendars/course_vYeyMe7g2byyh5EJVlUlWccaPiOY9TK8XjKI90H8.ics,QUIMICA BASICA,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,QUIMICA BASICA,false,false,false,1,202462_R2_QUIM_1040_2,47186,,500,false,America/Lima,vYeyMe7g2byyh5EJVlUlWccaPiOY9TK8XjKI90H8,available,2024-05-15 20:01:08,20,
65f229d8ef4c63e280eb582c,62512,33281,true,false,https://utpl.instructure.com/feeds/calendars/course_qLOymFovp4AlXIXXfmVP7cMfTEK0BQQZdhI2hscm.ics,QUIMICA BASICA,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,QUIMICA BASICA,false,false,false,1,202462_R2_QUIM_1040_1,47186,,500,false,America/Lima,qLOymFovp4AlXIXXfmVP7cMfTEK0BQQZdhI2hscm,available,2024-05-15 20:01:08,20,
65f229d8ef4c63e280eb582d,62513,33718,true,false,https://utpl.instructure.com/feeds/calendars/course_KEehudmhHy5BdxIM3wUYjvtWRrrKXOZS1g5sXQCK.ics,FARMACOLOGIA EN FISIOTERAPIA,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,FARMACOLOGIA EN FISIOTERAPIA,false,false,false,1,202462_RE_MEDI_2076_1,47186,2024-04-08T05:00:00Z,500,false,America/Lima,KEehudmhHy5BdxIM3wUYjvtWRrrKXOZS1g5sXQCK,available,2024-05-15 20:01:08,53,
65f229d8ef4c63e280eb582e,62514,33285,true,false,https://utpl.instructure.com/feeds/calendars/course_jNvCLciTECYBdojbOGt9VWm6cnRC1D7Bg36oyHRk.ics,QUIMICA DE PRODUCTOS NATURALES,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,QUIMICA DE PRODUCTOS NATURALES,false,false,false,1,202462_R2_QUIM_3024_2,47186,2024-04-08T05:00:00Z,500,false,America/Lima,jNvCLciTECYBdojbOGt9VWm6cnRC1D7Bg36oyHRk,available,2024-05-15 20:01:08,24,
65f229d8ef4c63e280eb582f,62515,33047,true,false,https://utpl.instructure.com/feeds/calendars/course_cUBmdSqzRm2sxoF0NRYJvkB2TXU5vECfWkDGbixT.ics,NEGOCIOS INTERNACIONALES,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,NEGOCIOS INTERNACIONALES,false,false,false,1,202462_R2_COME_3003_1,47186,,500,false,America/Lima,cUBmdSqzRm2sxoF0NRYJvkB2TXU5vECfWkDGbixT,available,2024-05-15 20:01:08,7,
65f229d8ef4c63e280eb5830,62516,33681,true,false,https://utpl.instructure.com/feeds/calendars/course_jqjiRd7hq79GxrCqW4ffhd7GLAptgbojByoV2DDg.ics,FUNDAMENTOS DE KINESIOTERAPIA,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,FUNDAMENTOS DE KINESIOTERAPIA,false,false,false,1,202462_RE_TERE_3001_3,47186,,500,false,America/Lima,jqjiRd7hq79GxrCqW4ffhd7GLAptgbojByoV2DDg,available,2024-05-15 20:01:08,11,
65f229d8ef4c63e280eb5831,62517,33285,true,false,https://utpl.instructure.com/feeds/calendars/course_yS5TpGNel3UN1MkUOLrzZbxQ6l4ioehNkOljM6FC.ics,QUIMICA DE PRODUCTOS NATURALES,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,QUIMICA DE PRODUCTOS NATURALES,false,false,false,1,202462_R2_QUIM_3024_1,47186,,500,false,America/Lima,yS5TpGNel3UN1MkUOLrzZbxQ6l4ioehNkOljM6FC,available,2024-05-15 20:01:08,22,
65f229d8ef4c63e280eb5832,62518,33681,true,false,https://utpl.instructure.com/feeds/calendars/course_xGAdmAVvVNFcKwzXeTgk5Fm4s8R279yLAAFe8v1A.ics,FUNDAMENTOS DE KINESIOTERAPIA,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,FUNDAMENTOS DE KINESIOTERAPIA,false,false,false,1,202462_RE_TERE_3001_2,47186,,500,false,America/Lima,xGAdmAVvVNFcKwzXeTgk5Fm4s8R279yLAAFe8v1A,available,2024-05-15 20:01:08,13,
65f229d8ef4c63e280eb5833,62519,32955,true,false,https://utpl.instructure.com/feeds/calendars/course_xgXU5Ff2gelLZMQ6qXdoKQLwKTKs8gc921uu68My.ics,MODELOS ECONOMETRICOS,,2024-03-11T17:19:27Z,wiki,,314,,,,true,false,2024-03-13 17:33:59,,false,false,private,MODELOS ECONOMETRICOS,false,false,false,1,202462_R2_ECON_3040_1,47186,,500,false,America/Lima,xgXU5Ff2gelLZMQ6qXdoKQLwKTKs8gc921uu68My,available,2024-05-15 20:01:08,0,
